INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE_PEDESTRIAN_SIGNAL,latitude,longitude,Point,Count,MISTNO,UNITID
2003-10-30,SUNRIDGE WAY, 29 STREET,NE,Traffic signal,Yes,No,No,51.06918919005762,-113.99182435507332,POINT (-113.99182435507332 51.06918919005762),1,0175,1109001652
2001-06-21,ACADIA DRIVE, 94 AVENUE,SE,Overhead Flasher,Yes,No,No,50.968520945224505,-114.0484352227635,POINT (-114.0484352227635 50.968520945224505),1,B2702,1109000866
1982-01-01,SOUTHLAND DRIVE,DEERFOOT TRAIL SB RAMP,SE,Traffic signal,Yes,No,No,50.96712247240213,-114.03444349605275,POINT (-114.03444349605275 50.96712247240213),1,0702,1109001413
1952-01-01,  4 AVENUE,  9 STREET,SW,Traffic signal,Yes,Yes,No,51.049928706287524,-114.08348472193687,POINT (-114.08348472193687 51.049928706287524),1,0290,1109001017
1979-01-01, 17 AVENUE, 28 STREET,SE,Traffic signal,Yes,Yes,Yes,51.037847184499604,-113.99307060205217,POINT (-113.99307060205217 51.037847184499604),1,0463,1109001649
2017-09-10,  610,RANCHLANDS BOULEVARD,NW,Pedestrian RRFB,Yes,No,No,51.11822166220994,-114.17874425571091,POINT (-114.17874425571091 51.11822166220994),1,B2615,1109001595
2001-10-23,13009,LAKE FRASER DRIVE,SE,Overhead Flasher,Yes,No,No,50.93683717724468,-114.06684219380685,POINT (-114.06684219380685 50.93683717724468),1,B2711,1109001240
1998-10-13, 12 AVENUE,  6 STREET,SW,Traffic signal,Yes,Yes,Yes,51.0417916472039,-114.0766124215333,POINT (-114.0766124215333 51.0417916472039),1,0423,1109001081
1954-01-01,  6 AVENUE,  5 STREET,SW,Traffic signal,No,Yes,No,51.04775716093916,-114.07373946498355,POINT (-114.07373946498355 51.04775716093916),1,0322,1109001121
1977-01-01,SILVER SPRGS DR/SLVRMD RD,SILVER SPRINGS BOULEVARD,NW,Traffic signal,Yes,Yes,Yes,51.10616467488038,-114.18861827667709,POINT (-114.18861827667709 51.10616467488038),1,0115,1109000587
2005-10-06,TUSCANY BOULEVARD,TUSCANY SPRINGS BOULEVARD,NW,Traffic signal T intersection,Yes,No,No,51.12547299140616,-114.23861042506351,POINT (-114.23861042506351 51.12547299140616),1,0890,1109000529
2024-09-01,30,SAGE HILL ROW,NW,Pedestrian RRFB,Yes,No,No,51.17464712092528,-114.14312434101633,POINT (-114.14312434101633 51.17464712092528),1,B0128,1110443608
1992-09-03,JOHN LAURIE BOULEVARD,RANCHERO DR/HAWKWOOD DR,NW,Traffic signal,Yes,No,No,51.12538087166186,-114.18898390481665,POINT (-114.18898390481665 51.12538087166186),1,0047,1109000586
2018-06-12, 80 AVENUE, 36 STREET,NE,Traffic signal,Yes,Yes,No,51.12527106609551,-113.9816372925945,POINT (-113.9816372925945 51.12527106609551),1,1036,1109000707
1979-01-01, 32 AVENUE, 52 STREET,NE,Traffic signal,Yes,No,No,51.081515917538496,-113.95838304381242,POINT (-113.95838304381242 51.081515917538496),1,0145,1109001773
2003-10-24,145 AVENUE,BANNISTER ROAD,SE,Traffic signal,Yes,Yes,Yes,50.922670621887924,-114.06992165150076,POINT (-114.06992165150076 50.922670621887924),1,0829,1109001190
2020-01-27,PANAMOUNT BOULEVARD,PANAMOUNT DRIVE,NW,Pedestrian RRFB,Yes,No,No,51.159857377804045,-114.07385751795238,POINT (-114.07385751795238 51.159857377804045),1,B0022,1110203137
2008-01-14,114 AVENUE, 40 STREET,SE,Traffic signal T intersection,Yes,No,No,50.95044185440643,-113.97815491391874,POINT (-113.97815491391874 50.95044185440643),1,0994,1109001590
1980-09-01, 18 STREET, 69 AVENUE,SE,Overhead Flasher,Yes,No,No,50.990950603989404,-114.01549762389322,POINT (-114.01549762389322 50.990950603989404),1,B2643,1109001462
1983-01-01, 25 AVENUE,MANCHESTER YARD,SE,Traffic signal,Yes,No,No,51.02910400982653,-114.04660250388135,POINT (-114.04660250388135 51.02910400982653),1,0501,1109000877
1989-09-01,UNIVERSITY DRIVE,UNWIN ROAD,NW,Traffic signal,Yes,No,No,51.07218275672516,-114.12641046110318,POINT (-114.12641046110318 51.07218275672516),1,0179,1109000755
1956-01-01,  5 AVENUE,CENTRE STREET,S,Traffic signal,No,Yes,No,51.04838837736907,-114.06279969851902,POINT (-114.06279969851902 51.04838837736907),1,0312,1109001282
2002-09-29,CROWCHILD TRAIL, 53 STREET,NW,Traffic signal,Yes,Yes,Yes,51.105496822591526,-114.16476369916221,POINT (-114.16476369916221 51.105496822591526),1,0102,1109000623
1991-08-26,SHAWNESSY BOULEVARD,MILLRISE BV/SHAWNESSY DR,SW,Traffic signal,Yes,Yes,No,50.912903441562584,-114.07387922520893,POINT (-114.07387922520893 50.912903441562584),1,0753,1109001115
2024-09-27,144 AVENUE,SYMONS VALLEY ROAD,NW,Traffic signal,Yes,Yes,Yes,51.183219814765714,-114.13507225622533,POINT (-114.13507225622533 51.183219814765714),1,1252,1110175295
2022-06-17,100 AVENUE, 68 STREET,SE,Traffic signal,Yes,Yes,Yes,50.96742762399212,-113.93514098480782,POINT (-113.93514098480782 50.96742762399212),1,0764,1110345319
1968-11-01, 66 AVENUE,LAKEVIEW DRIVE/LINDEN DRIVE,SW,Overhead Flasher,Yes,No,No,50.994572059290306,-114.13183979585975,POINT (-114.13183979585975 50.994572059290306),1,B2640,1109000731
2024-03-13,STONEHILL GATE/STONEHILL PLACE,STONEHILL DRIVE,NE,Traffic signal,Yes,Yes,Yes,51.15677103212767,-114.00655644755598,POINT (-114.00655644755598 51.15677103212767),1,1155,1109992281
2021-08-13,CAYLEY ROAD,LONGVIEW COMMON,SE,Traffic signal,Yes,Yes,Yes,50.864172320556726,-114.03132092286276,POINT (-114.03132092286276 50.864172320556726),1,1211,1110227920
1980-01-01, 78 AVENUE,CENTRE STREET,N,Traffic signal,Yes,Yes,Yes,51.12258418109047,-114.07143720562375,POINT (-114.07143720562375 51.12258418109047),1,0005,1109001178
1998-11-06,COUNTRY HILLS BOULEVARD,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,No,No,51.14263466572852,-114.12367476947206,POINT (-114.12367476947206 51.14263466572852),1,0927,1109000775
2007-03-26,114 AVENUE, 52 STREET,SE,Traffic signal,Yes,No,No,50.95053303657266,-113.9581559042975,POINT (-113.9581559042975 50.95053303657266),1,0846,1109001793
1994-12-19,NOSE HILL DRIVE,SCENIC ACRES GT/SILVERCREEK DR,NW,Traffic signal,Yes,No,No,51.11399980907805,-114.20916269837707,POINT (-114.20916269837707 51.11399980907805),1,0064,1109000551
1981-01-01,ANDERSON ROAD,WOODPARK BOULEVARD,SW,Traffic signal T intersection,Yes,Yes,Yes,50.950533455605594,-114.10895351218109,POINT (-114.10895351218109 50.950533455605594),1,0721,1109000809
2012-12-06, 17 AVENUE,PARKADE ENTRANCE,SW,Traffic signal T intersection,Yes,Yes,Yes,51.03790998632374,-114.19044029705664,POINT (-114.19044029705664 51.03790998632374),1,1083,1109385091
2023-05-30,DOUGLAS WOODS DRIVE,DOUGLASDALE BOULEVARD,SE,Overhead Flasher,Yes,No,No,50.9430719976663,-114.00297180357454,POINT (-114.00297180357454 50.9430719976663),1,B0074,1110359870
1989-05-25, 17 AVENUE, 29 STREET,SW,Traffic signal,Yes,Yes,Yes,51.037804546218496,-114.12956340746689,POINT (-114.12956340746689 51.037804546218496),1,0444,1109000741
1999-09-16, 72 AVENUE, 40 STREET,SE,Traffic signal,Yes,No,No,50.989501918823976,-113.97655487597666,POINT (-113.97655487597666 50.989501918823976),1,0652,1109001719
2003-09-10, 50 AVENUE,CROWCHILD TRAIL,SW,Traffic signal,Yes,No,No,51.0087225744865,-114.11716171272955,POINT (-114.11716171272955 51.0087225744865),1,0585,1109000778
2011-02-03,  4 STREET, 18 AVENUE,SW,Overhead Flasher,Yes,No,No,51.036888711469054,-114.071531630272,POINT (-114.071531630272 51.036888711469054),1,B2763,1109601452
2018-09-12,DALHOUSIE DRIVE, 54 STREET,NW,Pedestrian RRFB,Yes,No,No,51.108986887552426,-114.16452674644444,POINT (-114.16452674644444 51.108986887552426),1,B2577,1110046501
1997-12-04,  4 STREET, 19 AVENUE,SW,Overhead Flasher,Yes,No,No,51.03600603229787,-114.0715186624645,POINT (-114.0715186624645 51.03600603229787),1,B2623,1109001159
1977-01-01, 94 AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,Yes,No,50.96863489278642,-114.07161369008008,POINT (-114.07161369008008 50.96863489278642),1,0685,1109001139
1977-01-01, 56 AVENUE/SILVER RIDGE DRIVE,SILVER SPRINGS BOULEVARD,NW,Traffic signal,Yes,Yes,Yes,51.103520558177905,-114.18933573102247,POINT (-114.18933573102247 51.103520558177905),1,0116,1109000584
1967-11-01,  4 STREET, 25 AVENUE,NW,Overhead Flasher,Yes,No,No,51.075173323655314,-114.07156542493577,POINT (-114.07156542493577 51.075173323655314),1,B2556,1109001158
1996-06-17, 86 AVENUE,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,Yes,50.97590965848196,-114.06855649972097,POINT (-114.06855649972097 50.97590965848196),1,0712,1109001217
1985-08-01,RICHMOND ROAD, 40 STREET,SW,Overhead Flasher,Yes,No,No,51.021122756502905,-114.14510624035132,POINT (-114.14510624035132 51.021122756502905),1,B2635,1109000681
1975-01-01,MADIGAN DRIVE/MARBANK DR, 52 STREET,NE,Traffic signal,Yes,No,Yes,51.06217571822139,-113.95839638173126,POINT (-113.95839638173126 51.06217571822139),1,0219,1109001767
2001-12-19, 42 AVENUE,  9 STREET,SE,Overhead Flasher,Yes,No,No,51.01601709622315,-114.04067468823006,POINT (-114.04067468823006 51.01601709622315),1,B2712,1109000902
2020-01-08,KENSINGTON ROAD,KENSINGTON CRESCENT/11A STREET,NW,Overhead Flasher,Yes,No,No,51.05250886285318,-114.0903219300309,POINT (-114.0903219300309 51.05250886285318),1,B0019,1110203134
1991-08-13,GODDARD AVENUE,  4 STREET,NE,Traffic signal,Yes,No,No,51.097481763559216,-114.05386331255801,POINT (-114.05386331255801 51.097481763559216),1,0054,1109001381
1981-07-22, 26 AVENUE,RUNDLEHILL DRIVE,NE,Overhead Flasher,Yes,No,No,51.078103376275436,-113.96991697895031,POINT (-113.96991697895031 51.078103376275436),1,B2565,1109001745
1989-06-29, 90 AVENUE, 24 STREET,SW,Traffic signal,Yes,Yes,Yes,50.97221620872603,-114.11792509165002,POINT (-114.11792509165002 50.97221620872603),1,0671,1109000777
2016-08-11,COVENTRY DRIVE,COVERDALE ROAD/COVINGTON CLOSE,NE,Pedestrian RRFB,Yes,No,No,51.16167768737812,-114.04311052502982,POINT (-114.04311052502982 51.16167768737812),1,B2849,1110001189
1990-11-14, 90 AVENUE,BAYVIEW DRIVE,SW,Traffic signal,Yes,No,No,50.972235352260796,-114.11168613500655,POINT (-114.11168613500655 50.972235352260796),1,0679,1109000799
1992-01-01, 45 AVENUE,MACLEOD TRAIL,SW,Traffic signal T intersection,Yes,No,Yes,51.01285019823344,-114.06586741773904,POINT (-114.06586741773904 51.01285019823344),1,0572,1109001247
2008-06-27,QUARRY PARK BOULEVARD/QUARRY PARK R, 18 STREET,SE,Traffic signal,Yes,No,No,50.95945085819679,-114.00932360181588,POINT (-114.00932360181588 50.95945085819679),1,0594,1109001479
1992-10-19,JOHN LAURIE BOULEVARD,EDGEMONT DRIVE,NW,Traffic signal T intersection,No,No,No,51.112356094682184,-114.14803071630011,POINT (-114.14803071630011 51.112356094682184),1,0048,1109000674
1978-01-01,SOUTHLAND DRIVE, 24 STREET,SW,Traffic signal,Yes,No,Yes,50.96130176012524,-114.11795182616288,POINT (-114.11795182616288 50.96130176012524),1,0690,1109000774
1953-01-01,  8 AVENUE,CENTRE STREET,S,Traffic signal,No,Yes,Yes,51.04552954804383,-114.06300453370335,POINT (-114.06300453370335 51.04552954804383),1,0354,1109001279
1976-02-01,  4 AVENUE, 44 STREET,SE,Overhead Flasher,Yes,No,No,51.04941646269936,-113.97002232369046,POINT (-113.97002232369046 51.04941646269936),1,B2605,1109001738
1982-10-07, 72 AVENUE,BARLOW TRAIL,SE,Traffic signal,Yes,No,No,50.98949386995173,-113.98183929046724,POINT (-113.98183929046724 50.98949386995173),1,0651,1109001680
2011-12-20,WALDEN GATE,WALDEN LINK,SE,Traffic signal,Yes,No,No,50.87578986565474,-114.03580588905758,POINT (-114.03580588905758 50.87578986565474),1,1071,1109594664
2016-12-20, 73 AVENUE,ELBOW DRIVE,SW,Pedestrian RRFB,Yes,No,No,50.98775056195122,-114.08314184273165,POINT (-114.08314184273165 50.98775056195122),1,B2776,1110001174
1986-10-01, 1726, 14 AVENUE,NW,Overhead Flasher,Yes,No,No,51.06518273312018,-114.10252760735118,POINT (-114.10252760735118 51.06518273312018),1,B2583,1109000837
1990-04-24, 64 AVENUE,HUNTERHORN ROAD,NE,Traffic signal T intersection,Yes,Yes,No,51.11061985296498,-114.0529107168384,POINT (-114.0529107168384 51.11061985296498),1,0026,1109001396
1956-01-01, 10 AVENUE,  1 STREET,SE,Traffic signal,No,Yes,No,51.04325634702758,-114.0607340823309,POINT (-114.0607340823309 51.04325634702758),1,0396,1109001319
2004-03-11,KLEYSEN WAY, 84 STREET,SE,Traffic signal T intersection,No,No,No,51.006219076167206,-113.91191381780611,POINT (-113.91191381780611 51.006219076167206),1,0827,1109001533
2008-11-05,BEDDINGTON TRAIL,COUNTRY HILLS BOULEVARD,NW,Traffic signal,No,No,No,51.14294400569868,-114.09156180106937,POINT (-114.09156180106937 51.14294400569868),1,1011,1109243202
2009-11-08,  4 AVENUE,BARLOW TRAIL,NE,Traffic signal T intersection,Yes,Yes,Yes,51.05547820067719,-114.00163564025841,POINT (-114.00163564025841 51.05547820067719),1,1023,1109276930
2007-08-27,SUNRIDGE BOULEVARD, 26 STREET,NE,Traffic signal,Yes,No,No,51.076857667077974,-113.99820191706031,POINT (-113.99820191706031 51.076857667077974),1,0817,1109001639
2019-03-21,RIVERFRONT AVENUE,  1 STREET,SW,Traffic signal T intersection,Yes,Yes,Yes,51.052267665077856,-114.0650015251163,POINT (-114.0650015251163 51.052267665077856),1,0103,1110000892
1953-01-01,  8 AVENUE,MACLEOD TRAIL,SE,Traffic signal,Yes,Yes,Yes,51.045397236546584,-114.05811288859965,POINT (-114.05811288859965 51.045397236546584),1,0356,1109001350
1981-01-01, 61 AVENUE,  1A STREET,SW,Traffic signal,Yes,Yes,Yes,50.99768414539145,-114.067620909908,POINT (-114.067620909908 50.99768414539145),1,0622,1109001238
1978-01-01,LAKE BONAVISTA DRIVE,ACADIA DRIVE,SE,Traffic signal,Yes,Yes,Yes,50.9374790473004,-114.04808995709357,POINT (-114.04808995709357 50.9374790473004),1,0733,1109000870
2019-12-02,AIRPORT TRAIL, 60 STREET,NE,Traffic signal T intersection,Yes,Yes,No,51.13960107894011,-113.94669022455753,POINT (-113.94669022455753 51.13960107894011),1,1125,1109231604
1969-01-01,  4 AVENUE,  2 STREET,SW,Traffic signal,No,Yes,No,51.049473412898124,-114.06770211015875,POINT (-114.06770211015875 51.049473412898124),1,0297,1109001233
1981-01-01, 13 AVENUE, 37 STREET,SW,Traffic signal,Yes,Yes,Yes,51.041505840610014,-114.14112765068032,POINT (-114.14112765068032 51.041505840610014),1,0426,1109000704
1992-12-12,EDGEMONT BOULEVARD,EDGEBROOK DR/EDENWOLD DR,NW,Traffic signal,Yes,Yes,Yes,51.12774804399276,-114.13856943210773,POINT (-114.13856943210773 51.12774804399276),1,0046,1109000714
2023-02-22,SUN VALLEY BOULEVARD,SUN HARBOUR ROAD/SIKOME ROAD,SE,Traffic signal,Yes,Yes,Yes,50.90072610232901,-114.02432477615388,POINT (-114.02432477615388 50.90072610232901),1,1258,1110343618
1997-11-21,COUNTRY HILLS BOULEVARD,DEERFOOT TRAIL,NE,Traffic signal T intersection,Yes,Yes,No,51.154364686783815,-114.01514117649211,POINT (-114.01514117649211 51.154364686783815),1,0902,1109001464
2022-12-16,128 AVENUE,RED EMBERS GATE,NE,Traffic signal,Yes,Yes,Yes,51.16542902575818,-113.95776220103467,POINT (-113.95776220103467 51.16542902575818),1,1059,1110309892
2005-11-01, 17 AVENUE, 73 STREET,SW,Traffic signal,Yes,Yes,No,51.03776306860328,-114.19348775236314,POINT (-114.19348775236314 51.03776306860328),1,0552,1109000577
2012-08-30,TARAVISTA DRIVE,TARACOVE ROAD,NE,Overhead Flasher,Yes,No,No,51.120638780144716,-113.9364085141046,POINT (-113.9364085141046 51.120638780144716),1,B2770,1109698773
2019-01-25,OAKFIELD DRIVE,SOUTHLAND DRIVE,SW,Traffic signal,Yes,Yes,Yes,50.96128301561396,-114.13229558099682,POINT (-114.13229558099682 50.96128301561396),1,0853,1110105840
1978-05-01,ACADIA DRIVE,MAPLEGLADE DRIVE/WILLINGDON BV,SE,Overhead Flasher,Yes,No,No,50.95168562881406,-114.04141551226748,POINT (-114.04141551226748 50.95168562881406),1,B2671,1109000898
2022-06-02,HARVEST HILLS BOULEVARD,PANATELLA GATE ,NW,Traffic signal,Yes,Yes,Yes,51.166716557037645,-114.06840387237916,POINT (-114.06840387237916 51.166716557037645),1,1246,1109000819
2003-04-24,BARLOW TRAIL,FREEPORT BOULEVARD,NE,Traffic signal,Yes,No,No,51.15084207646469,-114.00167384326267,POINT (-114.00167384326267 51.15084207646469),1,0914,1109001498
2022-11-03,HARVEST HILLS BOULEVARD,STONEY TRAIL,N,Traffic signal T intersection,,No,No,51.17210540920107,-114.06884913510453,POINT (-114.06884913510453 51.17210540920107),1,1271,1110403674
2012-04-18,RADCLIFFE DRIVE, 100 RADCLIFFE PLACE,SE,Pedestrian RRFB,Yes,No,No,51.046595754332486,-113.99241376086013,POINT (-113.99241376086013 51.046595754332486),1,B2745,1109001933
1981-01-01,JOHN LAURIE BOULEVARD,SARCEE TRAIL,NW,Traffic signal,No,No,No,51.120799460640995,-114.16668438204324,POINT (-114.16668438204324 51.120799460640995),1,0043,1109000619
1993-10-22,BEDDINGTON TRAIL,BEDDINGTON BOULEVARD,NE,Traffic signal,Yes,Yes,No,51.1279318595537,-114.05302076793413,POINT (-114.05302076793413 51.1279318595537),1,0008,1109001395
2020-06-25,SETON CRESCENT/SETON DRIVE,SETON WAY,SE,Traffic signal,Yes,Yes,Yes,50.87688026147537,-113.95734197571629,POINT (-113.95734197571629 50.87688026147537),1,1128,1110185504
2014-12-19,  3 AVENUE, 10 STREET,NW,Traffic signal,No,Yes,Yes,51.05559578389859,-114.08592292837655,POINT (-114.08592292837655 51.05559578389859),1,0484,1109000989
2015-01-19, 14 STREET RAMP,  9 AVENUE,SW,Pedestrian RRFB,Yes,No,No,51.04589229082538,-114.09454901030625,POINT (-114.09454901030625 51.04589229082538),1,B2792,1109783938
2010-12-09,BOWNESS ROAD,POINT DRIVE,NW,Traffic signal,Yes,Yes,Yes,51.062238750230875,-114.1463264428418,POINT (-114.1463264428418 51.062238750230875),1,1013,1109000678
1966-01-01, 17 AVENUE,  5 STREET,SW,Traffic signal,No,Yes,Yes,51.037827768268556,-114.07418701826185,POINT (-114.07418701826185 51.037827768268556),1,0453,1109001112
2016-12-21,BOWNESS ROAD, 64 STREET,NW,Pedestrian RRFB,Yes,No,No,51.08651980135619,-114.18180408395999,POINT (-114.18180408395999 51.08651980135619),1,B2818,1109986458
2020-08-28,144 AVENUE,  1 STREET,NE,Traffic signal,Yes,Yes,Yes,51.18338853137624,-114.0691622223931,POINT (-114.0691622223931 51.18338853137624),1,1206,1109000907
2013-10-09,AUBURN BAY DRIVE/MAHOGANY GATE, 52 STREET,SE,Traffic signal,Yes,Yes,Yes,50.89947549687293,-113.9445054641117,POINT (-113.9445054641117 50.89947549687293),1,1055,1109413135
1998-06-30,114 AVENUE,BARLOW TRAIL,SE,Traffic signal,Yes,Yes,No,50.95048704542282,-113.98142130424313,POINT (-113.98142130424313 50.95048704542282),1,0851,1109001712
1987-02-01,TEMPLE DRIVE, 56 STREET,NE,Overhead Flasher,Yes,No,No,51.08536111568737,-113.95215651463188,POINT (-113.95215651463188 51.08536111568737),1,B2539,1109001807
2023-05-11,EVERGREEN DRIVE,FISH CREEK BOULEVARD,SW,Overhead Flasher,Yes,No,No,50.917678484716944,-114.10282070243755,POINT (-114.10282070243755 50.917678484716944),1,B0069,1110357956
2017-12-21, 42 AVENUE,BRANDON STREET,SE,Pedestrian RRFB,Yes,No,No,51.01593106044897,-114.05550860809059,POINT (-114.05550860809059 51.01593106044897),1,B2899,1110061942
2015-01-26,BOW BOTTOM TRAIL,137 AVENUE,SE,Pedestrian RRFB,Yes,No,No,50.92733962624984,-114.03009524588782,POINT (-114.03009524588782 50.92733962624984),1,B2747,1109626187
2010-09-07,CANYON MEADOWS DRIVE,LAKE LUCERNE RD/PARK ESTATES DR,SE,Overhead Flasher,Yes,No,No,50.929278598295895,-114.04518302424967,POINT (-114.04518302424967 50.929278598295895),1,B2762,1109551039
1991-01-18,  3 AVENUE,  2 STREET,SW,Traffic signal,No,Yes,No,51.05040652087241,-114.06761590815312,POINT (-114.06761590815312 51.05040652087241),1,0255,1109001235
1954-01-01,  6 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,No,51.047694517551236,-114.07150741614889,POINT (-114.07150741614889 51.047694517551236),1,0323,1109001149
2005-12-12,SHAWVILLE GATE,SHAWVILLE LINK,SE,Traffic signal,Yes,Yes,Yes,50.8988076832338,-114.06619474965642,POINT (-114.06619474965642 50.8988076832338),1,0822,1109001528
1954-01-01,  6 AVENUE,  9 STREET,SW,Traffic signal,Yes,Yes,Yes,51.048037465296225,-114.08374846838457,POINT (-114.08374846838457 51.048037465296225),1,0318,1109001014
2008-11-04,SYMONS VALLEY PARKWAY,SYMONS VALLEY ROAD,NW,Traffic signal,Yes,Yes,Yes,51.16804852356671,-114.1319570461321,POINT (-114.1319570461321 51.16804852356671),1,1006,1109243375
1999-08-11, 40 AVENUE, 53 STREET,NW,Overhead Flasher,Yes,No,No,51.08851879989079,-114.16423769999341,POINT (-114.16423769999341 51.08851879989079),1,B2686,1109000633
2011-04-07,  3 AVENUE,  6 STREET,SW,Traffic signal,No,Yes,No,51.0506639518893,-114.07599032976897,POINT (-114.07599032976897 51.0506639518893),1,0976,1109001100
1982-01-01,ANDERSON ROAD, 24 STREET,SW,Traffic signal,Yes,Yes,Yes,50.95050053288326,-114.11796618704389,POINT (-114.11796618704389 50.95050053288326),1,0720,1109000770
2021-05-17, 20 AVENUE,  6 STREET,NW,Pedestrian RRFB,Yes,No,No,51.070539824942266,-114.07633301515818,POINT (-114.07633301515818 51.070539824942266),1,B0059,1110314764
2016-04-14, 23 AVENUE, 52 STREET,SE,Traffic signal T intersection,Yes,No,No,51.032155406445966,-113.95838100700769,POINT (-113.95838100700769 51.032155406445966),1,0487,1109001616
1956-01-01,  5 AVENUE,  1 STREET,SE,Traffic signal,No,Yes,Yes,51.04834095029108,-114.06038745558303,POINT (-114.06038745558303 51.04834095029108),1,0313,1109001327
2016-12-14,MARLBOROUGH WAY,MARYVALE DRIVE,NE,Pedestrian RRFB,Yes,No,No,51.05628906908032,-113.97693150027291,POINT (-113.97693150027291 51.05628906908032),1,B2825,1110001159
2003-11-17,DALFORD ROAD,DALHOUSIE DRIVE,NW,Traffic signal,Yes,Yes,No,51.10554706523767,-114.15633016341886,POINT (-114.15633016341886 51.10554706523767),1,0794,1109000655
